5533,67.5,48,17.8,6,0.04,,,112,,112,-77,34,32.51,67.49,10.54,17.8,-15.9,1.9,,2.02,0.12,0.24,1.46,0.36,1.93,37.3,28.44,12.63,6.21,3.03,0.55,0.73,4.31,78.83,4.97,,,2.09,2.09,27.89,1.63,31.61,68.39,2.07,1.72,1.46,0.41,19.31,,,18.9,0.15,0.12,0
12443,31.5,914,12.8,355,1.02,0.37,39.2,341,-0.48,699,-158,541,68.45,31.55,18.75,12.8,-3.15,9.65,42.53,4.97,1.11,5.53,,89.99,12.83,-16.18,2.21,7.57,1.52,30.21,15.02,1.27,58.59,18.08,5.74,13.19,7.27,5.53,44.12,42.57,15.69,102.38,-2.38,1.33,1.03,,,48.37,63.42,41.17,7.55,6.59,1.11,1
7124,44.1,-10,-4.1,-43,-0.58,,,74,2,11,-20,-10,55.94,44.06,40.24,-4.08,-0.32,-4.39,,-17.57,1.05,-18.48,1.2,-22.3,-22.07,18.59,8.35,-4.04,0.23,48.76,29.06,2.48,80.3,15.38,1.5,1.47,8.79,3,13.73,,3,16.73,83.27,5.85,5.67,1.2,,89.36,15.94,,4.08,7.94,1.05,0
7968,25.6,85,16.2,43,1.05,1.24,118.1,41,3,80,-6,74,74.41,25.59,9.41,16.18,-4.86,11.31,28.3,8.11,0.72,5.81,5.19,30.34,12.12,5.57,1.07,14.16,1.75,11.14,1.48,2.56,19.21,8.07,72.72,0.89,5.9,,8.85,48.57,23.3,80.71,19.29,2.17,1.43,5.19,2.52,8.41,5.22,30.07,43.4,1.81,0.72,1
23,76,233,34,69,7.7,,,9,84.93,446,-743,-297,24.26,75.74,6.21,33.95,-5.71,28.23,43.91,10.03,0.32,3.26,3.05,9.48,7.09,34.21,108.15,-43.19,-4.31,1.04,3.91,0.28,5.29,94.41,0.3,4.64,0.81,,5.56,32.28,29.39,67.23,32.77,0.95,0.89,3.05,0.98,44.15,264.59,-217.4,8.27,0.34,0.32,1
11084,80.2,514,10.4,308,3.4,0.3,17.8,90,-4.56,511,-173,337,19.82,80.18,40.15,10.36,-1.86,8.5,26.73,6.23,2.05,12.73,,284.46,24.78,2.76,3.5,6.81,1.09,27.18,3.52,12.07,58.67,15.44,8.51,3.05,13.55,13.52,36.84,72.07,5.17,114.08,-14.08,1.59,0.83,,,6.85,28.79,113.4,53.28,14.47,2.05,0
6415,14.7,231,4,142,0.3,0.11,,466,,179,-95,84,85.31,14.69,,3.96,-0.47,3.49,27.34,2.44,1.84,4.5,2.42,10.97,8.42,-1,1.63,1.44,0.59,21.75,4.51,3.56,58,20.15,4.97,26.99,,9.88,41.44,10.54,6.67,58.65,41.35,1.4,0.66,2.42,0.25,8.7,59.31,13.64,41.94,9.1,1.84,1
13056,64.3,1497,25.1,1008,0.47,0.26,59.7,2128,1.27,1407,-307,1100,35.66,64.34,40.35,25.07,-3.1,21.97,22.71,16.88,0.54,9.05,5.22,47.44,18.76,3.43,5.14,18.42,1.09,1.09,12.61,3.02,17.23,2.05,5.74,2.18,4.73,18.86,37.34,29.23,14.27,80.83,19.17,0.46,0.37,5.22,1.53,83.17,75.18,17.16,4.39,26.19,0.54,0
731,,95,27.1,63,1.05,0.74,70.5,60,21,80,,80,,,33.76,27.06,-11.9,27.06,33.35,18.04,0.04,0.81,6.73,5.28,,11.1,,22.7,1.26,2.26,,,,1.27,,,,,,3.72,,85.13,14.87,,,6.73,0.25,,,,,3.37,0.04,0
9527,35.4,15344,3,9419,121,35,,78,17.84,32861,-13768,19093,64.65,35.35,4.37,3.01,0.24,3.25,43.13,1.85,0.84,1.56,4.07,6.67,2.79,3.52,2.7,3.74,2.03,1.87,,16.44,23.89,57.22,12.09,,,16.4,36.86,25.81,12.74,75.41,24.59,0.65,0.43,4.07,1.09,61.11,38.14,59.97,5.97,1.44,0.84,0
9627,77,306,25,161,0.92,0.71,79,176,6.05,502,-503,-2,23.43,76.57,9.5,25.07,-3.55,21.52,38.59,13.21,0.31,4.13,3.38,14.43,7.45,11.02,41.29,-0.13,-0.01,0.39,5.36,1.36,8.68,88.87,2.21,,0.25,5.79,13.71,30.76,25.96,70.43,29.57,0.63,0.42,3.38,1.07,33.34,,,10.95,0.35,0.31,1
3474,24.8,1901,5.5,1277,2.84,0.04,1.4,450,22.06,2488,-362,2126,75.19,24.81,18.36,5.47,,5.47,32.86,3.67,0.93,3.43,4.06,14.43,11.22,12.32,1.04,6.12,1.67,11.25,4.04,2.42,17.71,1.43,65.98,8.06,6.44,6.21,21.96,9.44,43.95,75.35,24.65,0.81,0.7,4.06,0.38,17.78,43.62,,20.53,68.27,0.93,1
8298,51.6,3165,17.3,2392,3.36,0.1,3.1,713,27.66,3415,-458,2956,48.44,51.56,28.37,17.33,-0.84,16.49,23.63,13.1,0.58,7.61,1.73,13.32,10.78,13.49,2.51,16.19,1.24,5.1,9.92,2.51,23.03,6.5,4.27,4.69,7.91,,12.77,16.05,13.45,42.27,57.73,1.8,1.18,1.73,0.28,63.14,61.25,76.05,5.78,8.61,0.58,0
14428,26.3,1390,12.4,3098,4.13,1.36,81.1,749,15.6,2984,-905,2079,73.72,26.28,,12.45,,100,,27.73,0.39,10.87,2.18,24.39,16.97,-8.54,8.1,18.62,0.67,9.18,5,2.35,16.64,3.45,2.6,1.12,5.45,5.83,16.38,22.54,15.22,54.14,45.86,1.02,0.87,2.18,0.49,50.08,13.66,37.86,7.29,11.01,0.39,0
8432,,11,23,7,1.06,,,7,19.75,21,-1,20,,,51.91,23.03,-7.63,23.03,33.87,15.23,0.05,0.75,6.94,5.15,,-1.59,2.81,41.62,2.73,3.61,3.93,,,3.12,,,0.41,,,1.02,,85.58,14.42,,,6.94,0.07,,,,,1.56,0.05,1
7897,100,1829,15.3,1176,2.13,0.9,42,552,12,1322,-320,1002,,100,59.83,15.34,-1.12,14.22,29.01,9.86,0.75,7.41,2.49,18.93,14.09,3.45,2.68,8.4,0.85,14.13,18.77,3.71,36.61,4.97,13.84,,9.04,10.57,21.88,16.32,21.64,59.84,40.16,1.67,1.5,2.49,0.41,84.7,,,4.31,14.78,0.75,0
10259,26.4,16,6.1,-2,-0.34,,,21,,8,-112,-103,73.62,26.38,6.56,6.09,-3.97,2.12,136.53,-0.77,0.45,-0.35,1.63,-0.57,0.19,,43.04,-39.86,51.45,2.7,14.49,1.75,19.67,57.54,1.07,8.64,1.59,2.01,12.24,25.15,1.44,38.83,61.17,1.61,1.4,1.63,0.41,68.92,95.81,-18.83,5.3,0.78,0.45,0
10813,75.6,441,15.8,268,3.1,,,86,16.61,392,-368,24,24.45,75.55,53.83,15.83,-0.32,15.51,38.15,9.6,1.34,12.84,1.5,19.63,17.67,19.26,13.19,0.86,0.09,1.56,15.56,2.26,19.37,77.95,1.81,2.03,7.81,,11.43,5.37,16.39,33.19,66.81,1.69,1.5,1.5,0.08,36.08,21.98,,10.12,1.7,1.34,0
8355,36.5,"1,183",11.8,883,5,1.8,66.7,167,41.68,966,-386,580,63.51,36.49,24.57,11.8,-6.48,5.32,14.95,8.67,0.64,5.56,2.38,12.93,9.66,-1.79,3.85,5.79,0.66,4.52,9.71,3.33,25.87,8.42,2.88,8.52,3.71,5.71,19.4,22.26,16.26,57.92,42.08,1.33,0.73,2.38,0.53,51.31,74.92,53.92,7.11,7.89,0.64,0
13839,17.2,63,1.2,120,3.08,0.28,7.2,38,26.58,37,-12,24,82.82,17.18,15.98,1.2,1.64,2.84,20.04,2.29,2.66,6.09,2,12.67,12.59,-4.37,0.24,0.47,0.2,1.46,56.13,2.3,59.89,3.98,31.74,,13.06,22.44,38.02,,12.08,50.1,49.9,1.58,1.51,2,,78.76,,,4.63,62.19,2.66,0
2079,43.5,100,11.5,78,1.3,,,60,8,81,-68,13,56.54,43.46,28.75,11.5,-0.14,11.36,20.32,9.03,1.1,10.01,1.9,18.5,15.13,37.18,7.85,1.55,0.17,11.66,26.23,19.79,57.68,19.8,1.76,16.08,12.38,2.79,36.24,7.52,3.62,47.38,52.62,1.59,1.05,1.9,0.14,71.8,57.04,,5.08,5.67,1.1,1
11449,34.6,282,12.6,113,2.31,0.52,14.3,49,33.35,332,-67,265,65.38,34.62,19,12.59,-1.58,11.01,31.18,5.05,0.65,3.31,2.3,7.48,5.58,-10.66,2.99,11.8,2.34,13.24,14.58,6.97,46.21,13.5,0.64,4.48,4.29,7.36,16.83,28.04,11.64,56.51,43.49,2.75,1.65,2.3,0.64,92.97,42.21,155.38,3.93,4.6,0.65,1
2088,95,849,40.1,491,1.82,0.96,52.8,270,9.63,741,-144,598,4.81,95.19,43.46,40.09,-2.47,37.62,38.36,23.19,0.71,16.37,1.13,18.64,18.64,-5.03,6.81,28.24,1.22,21.96,6.29,,28.25,15.61,32.53,,2.15,3.08,6.13,,5.6,11.73,88.27,4.61,4.61,1.13,,38.17,,,9.56,5.3,0.71,0
4099,100,-44,-44.1,-44,-1.04,,,42,3.74,-84,-5,-89,,100,37.71,-44.05,1.07,-42.98,,-43.5,0.23,-9.95,2.49,-25.89,-27.24,-0.49,4.73,-89.04,2.05,59.28,3.59,1.75,64.62,4.65,30.61,2.37,2.83,20.75,25.95,,33.82,59.76,40.24,2.49,2.42,2.49,,17.32,,,21.07,5.46,0.23,0
3237,73.1,125,26,82,1.65,,,50,13.86,96,-12,84,26.85,73.15,32.44,26.03,0.61,26.64,36.72,17.21,0.56,9.57,1.36,13.62,13.62,-4.67,2.58,17.5,1.02,37.25,9.56,1.49,48.29,6.51,3.28,,5.32,17.18,22.5,,4.02,26.52,73.48,2.15,2.08,1.36,,65.48,,,5.57,8.07,0.56,0
10700,64.1,64,22.2,112,1.67,1.2,,67,11.89,81,-297,-217,35.93,64.07,6.81,22.22,-20.43,1.8,,38.68,0.14,5.46,2.58,14.18,8.72,9.74,103.01,-75.05,-1.94,0.75,2.83,6.22,9.79,90.21,,2.57,,0.59,5.53,55.15,0.55,61.23,38.77,1.77,0.65,2.58,1.42,70.75,186.66,,5.16,0.16,0.14,0
4566,25.5,-2,-0.1,-20,-0.31,1.08,,66,15,273,-72,201,74.52,25.48,16.75,-0.06,-0.02,-0.08,,-0.72,1.11,-0.8,2.62,-2.02,0.28,3.88,2.56,7.12,-9.93,23.88,16.83,9.66,68.02,8.07,13.21,8.5,3.12,19.92,32.14,21.84,7.88,61.86,38.14,2.12,1.26,2.62,0.57,47.53,31.38,93.59,7.68,13.83,1.11,0
4251,31,-4,-32,-5,-1.3,,,4,-1,-3,0,-3,68.97,31.03,42,-31.64,-5.42,-37.06,,-37.18,1.39,-51.78,,,,3.11,1.93,-25.14,0.68,28.69,14.78,1.73,85.98,6.11,,44.92,4.13,22.57,73.98,37.35,25.78,137.11,-37.11,1.16,0.59,,,41.78,174.14,12.47,8.74,19.4,1.39,0
3117,41.8,427,12.6,291,2.63,,,111,,506,-111,395,58.21,41.79,26.91,12.58,-1.07,11.51,25.5,8.57,1.02,8.76,2.17,18.42,14.8,5.49,3.28,11.63,1.36,5.01,19.26,,33.79,29.47,4.78,15.52,,5.16,27.03,2.63,24.24,53.9,46.1,1.25,0.9,2.17,0.06,67.89,99.57,30.32,5.38,3.24,1.02,0
13535,66.7,56,15.4,38,1.15,,,33,18.72,103,-60,42,33.35,66.65,34.98,15.44,0.27,15.71,33.27,10.49,0.65,6.77,1.15,7.99,7.94,41.88,16.73,11.76,1.12,56.25,5.24,2.02,63.51,16.81,7.46,2.12,4.91,3.16,10.5,,2.36,12.86,87.14,6.05,5.86,1.15,,34.41,39.27,,10.61,3.47,0.65,1
9020,71.1,159,24.9,47,0.2,0.95,552.9,186,15.46,280,-732,-452,28.88,71.12,6.93,24.91,-17.51,7.41,,5.92,0.12,0.7,2.03,1.44,1.66,22.99,114.88,-70.98,-9.7,0.58,3.05,,3.63,87.36,9,,,5.26,7.41,42.58,0.79,50.78,49.22,0.49,0.49,2.03,0.86,97.02,490.81,,3.76,0.13,0.12,1
1453,68.1,-18,-12,-16,-0.26,,,60,1.79,-9,-8,-17,31.86,68.14,66.07,-12.05,1.62,-10.43,,-10.4,0.71,-7.39,1.93,-14.42,-17.4,40.48,5.12,-11,1.06,58.78,12.68,6.54,78,7.33,2.06,1.38,7.9,33.77,43.05,,5.13,48.18,51.82,1.81,1.66,1.93,,54.31,21.34,,6.72,11.1,0.71,0
13466,72.5,152,15.1,60,0.1,0.76,285.5,366,8,463,-309,154,27.55,72.45,7.57,15.13,-16.17,-1.03,,3.74,0.12,0.44,2.83,1.26,2.4,-2.17,30.71,15.31,2.57,0.37,2.08,0.11,2.56,88.42,9.02,4.66,,0.92,5.58,54.82,0.1,60.51,39.49,0.46,0.44,2.83,1.56,45.44,532.03,,8.03,0.13,0.12,0
7286,67,781,32.2,-481,-0.52,0.42,,938,8.12,807,-702,105,32.99,67.01,2.97,32.2,-52.65,-20.45,,-19.16,0.09,-1.69,3.58,-5.98,1.26,-8.43,28.95,4.32,-0.22,2.29,0.96,,3.25,80.72,16.04,,0.81,2.66,5.58,58.52,7.96,72.06,27.94,0.58,0.58,3.58,2.09,34.82,28.45,,10.48,0.11,0.09,0
5654,25.7,-6,-260,-7,-0.2,,,36,-0.05,-5,0,-5,74.28,25.72,189.23,-260.02,-70.59,-330.61,,-330.61,0.42,-138.67,,,,214.92,1.42,-246.28,0.74,1.11,27.51,1.87,66.72,27.13,0.49,11.25,,141.31,210.91,27.66,,238.57,-138.57,0.32,0.14,,,69.37,76.17,231.94,5.26,4.85,0.42,0
9813,31.6,1974,9.7,1127,1.19,0.48,37.6,959,13.58,3089,-1966,1123,68.36,31.64,17.21,9.75,-1.34,8.41,33.78,5.53,0.96,5.3,2.24,12.62,10.52,-5.71,9.71,5.55,1,10.28,12.17,3.42,45.11,43.3,7.53,9.53,,9.95,23.48,6.73,25.07,55.28,44.72,1.92,0.96,2.24,0.16,47.94,52.23,106.42,7.61,2.31,0.96,0
12771,14.5,275,4,176,0.39,0.2,53.7,446,4.29,241,-69,172,85.54,14.46,9.76,4.03,-0.18,3.84,30.35,2.57,2.04,5.25,2.81,14,11.36,1.99,1.01,2.52,0.98,17.75,5.55,4.13,63.14,18.78,5.87,1.65,,44.09,51.52,9.01,3.91,64.44,35.56,1.23,0.47,2.81,0.26,9.57,3.81,75.16,38.13,10.5,2.04,0
13811,10.5,-32,-7.2,-44,-1.72,,,26,-0.75,6,-9,-3,89.5,10.5,5.41,-7.17,-2.63,-9.8,,-9.85,2.53,-24.94,,,,-8.49,2.08,-0.71,0.07,0.29,3.5,2.52,8.9,87.14,0.96,8.01,14.5,2.06,28.65,79.38,16.53,124.55,-24.55,0.31,0.13,,,3.48,13.72,-6.11,104.96,2.95,2.53,0
11329,44.1,9972,18,6869,5.51,2.84,48,1246,44.89,16735,-17085,-350,55.85,44.15,1.32,17.96,-1.05,16.91,38.16,12.37,0.47,5.86,2.25,13.21,9.81,-4.69,30.77,-0.63,-0.05,4.34,5.84,1.6,12.93,64.74,22.33,6.85,1.95,0.04,9.9,19.21,26.35,55.46,44.54,1.31,1.03,2.25,0.43,49.14,101.42,-37.42,7.42,0.75,0.47,0
1249,9,75,2.3,37,0.7,0.6,86,53,17,367,-187,181,91.43,8.57,6.24,2.33,-1.79,0.54,,1.14,1.18,1.34,3.27,4.34,4.39,1.77,5.74,5.58,4.9,11.79,9.06,3.36,32.07,58.19,4.67,10.77,6.79,,17.55,29.44,22.45,69.44,30.56,1.83,1.19,3.27,0.96,33.23,39.5,20.01,10.98,1.9,1.18,0
13713,34.3,111,11.3,37,1.05,1.1,106.8,35,3.92,177,-203,-26,65.69,34.31,23.32,11.32,-5.29,6.03,37.03,3.8,0.77,2.92,8.7,26.05,7.49,-5.93,20.71,-2.62,-0.69,0.62,11.28,0.61,16.84,80.48,0.16,3.18,2.99,3.27,23.34,50.56,14.61,88.5,11.5,0.72,0.51,8.7,4.41,52.08,30.17,64.72,7.01,0.98,0.77,0
4588,11.6,70,3.8,43,1.16,,,37,10.09,38,-26,12,88.36,11.64,7.62,3.81,0.01,3.82,38,2.37,3.05,7.23,1.67,11.9,11.89,21.36,1.4,0.66,0.28,18.29,32.39,1.62,52.3,7.6,2.15,20.84,5.76,,26.6,,13.61,40.21,59.79,1.97,1.91,1.67,,35.94,28.1,,10.16,48.06,3.05,1
2080,46.8,57,25,37,0.79,,,46,5.31,35,-37,-2,53.16,46.84,16.19,24.97,-0.28,24.69,32.02,16,0.79,12.72,1.32,16.72,14.62,21.41,16.2,-1.07,-0.07,16.37,13.99,4.27,57.79,36.55,5.65,2.47,5.74,0.7,15.65,5.75,2.56,23.96,76.04,3.69,1.94,1.32,0.08,60.38,25.75,233.9,6.05,2.17,0.79,0
12707,52.1,78,16.9,41,2.72,1.13,39.1,15,23.14,105,-145,-40,47.91,52.09,,16.93,-2.11,14.82,39.54,8.96,0.47,4.17,2.98,12.5,7.57,-7.94,31.53,-8.63,-0.96,0.27,7.34,1.95,10.53,80.01,7.89,3.68,1.72,3.68,26.16,13.98,26.34,66.48,33.52,0.4,0.29,2.98,0.41,37.48,69.59,-14.39,9.74,0.59,0.47,0
4930,44.8,135,7.4,80,1.1,0.2,18.1,73,9.21,228,-176,52,55.16,44.84,29.07,7.41,0.09,7.51,41.25,4.41,1.56,6.89,1.72,11.65,11.51,8.91,9.7,2.89,0.66,1.21,17.43,5.75,25.85,73.04,1.11,5.01,7.88,1.74,14.63,,27.28,41.91,58.09,1.77,1.27,1.72,,37.3,24.92,19.42,9.78,2.12,1.56,1
10278,76.2,-20,-12.6,-41,-1.27,,,32,3.27,11,-8,3,23.83,76.17,61.57,-12.65,0.14,-12.51,,-25.96,0.8,-20.73,1.72,-34.15,-34.32,12,4.85,2.22,-0.09,75.46,14.49,2.76,96.02,3.73,0.25,1.21,11.54,21.31,34.05,,7.65,41.7,58.3,2.82,2.64,1.72,,61.81,18.5,82.46,5.91,26.69,0.8,0
6957,,719,15.1,702,45.48,,,15,379.13,496,-8,488,,,20.16,15.13,,15.13,2.37,14.77,0.32,4.8,3.56,15.05,,384.11,0.17,10.26,0.69,4.45,2.92,,,0.15,,0.3,,,,7.94,,71.92,28.08,,,3.56,0.28,,,,,182.73,0.32,0
6314,51.4,1255,37.8,963,6.92,0.5,6.8,139,30.65,1420,-775,645,48.6,51.4,1.97,37.79,-2.29,35.49,18.38,28.97,0.49,14.06,1.61,23.49,18.18,-0.02,23.32,19.42,0.67,17.75,8.1,2.77,28.61,67.02,4.37,0.92,3.86,0.97,6.14,21.48,10.17,37.78,62.22,4.66,4.21,1.61,0.35,64.46,18.47,,5.66,0.74,0.49,0
3944,70,16663,27,12266,4.4,1.93,44,"2,789",18,16571,-2365,14206,29.8,70.2,31.99,26.92,-1.47,25.45,22.15,19.82,0.69,13.66,1.87,26.35,21,-2.9,3.82,22.95,1.16,20.52,10.19,5.59,41.76,15.59,9.71,5.85,9.96,,22.95,8.68,14.93,46.57,53.43,1.82,1.34,1.87,0.16,57.1,129.04,29.28,6.39,4.25,0.69,0
10502,62.6,1,6.4,1,0.14,,,5,0.59,1,0,1,37.4,62.6,40.84,6.43,1.54,7.97,,8.43,1.75,14.78,1.29,19.45,19.45,5.14,0.88,6.94,0.82,35.1,22.19,2.04,73.44,2.56,24,3.94,19.07,,23.02,,,23.02,76.98,3.19,2.49,1.29,,41.98,20.28,105.89,8.69,61.41,1.75,0
11641,,2917,30.4,2084,2.56,1.05,37.8,758,31.55,2915,,2915,,,42.11,30.35,-4.45,30.35,27.22,20.14,0.05,0.98,8.5,8.34,,4.95,,30.33,1.4,1.69,,,,0.96,,2.92,,,,11.32,,86.99,13.01,,,8.5,0.96,,,,,5.01,0.05,0
3212,32,-20,-3,-12,-2.15,1.9,,6,4.41,19,-9,10,68.22,31.78,29.58,-2.93,-0.12,-3.04,,-1.79,1.75,-3.13,9.01,-32.15,-15.81,-12.27,1.27,1.49,-0.83,0.63,28.58,6.45,44.52,22.47,31.28,8.52,4.6,7.25,29.82,,59.08,88.9,11.1,1.49,0.98,9.01,,56.62,23.8,60.71,6.45,7.41,1.75,0
2599,15,879,8,624,0.74,0.35,47,843,4,633,-559,74,84.77,15.23,5.47,8.44,0.22,8.66,29.9,5.99,0.9,5.39,3.29,18.84,14.59,-9.42,5.36,0.71,0.12,30.07,18.92,4.1,55.86,11.62,2.89,20.95,,34.75,57.25,9.03,3.3,69.58,30.42,0.98,0.86,3.29,0.3,55.52,105.28,-38.02,6.57,8.3,0.9,0
6588,49.8,693,4.4,178,0.23,0.01,9,775,8,1385,-968,417,50.24,49.76,27.92,4.43,-2.36,2.06,44.89,1.14,0.93,1.06,2.63,2.71,2.86,29.36,6.18,2.66,2.34,17.4,1.65,2.77,24.05,67.12,3.46,5.85,5.51,10.16,25.09,17.2,19.65,61.94,38.06,0.96,0.76,2.63,0.45,5.76,41.67,-20.97,63.39,1.38,0.93,1
6226,18.9,2,2,1,0.1,,,15,5.33,5,-43,-38,81.12,18.88,13.55,1.63,-0.02,1.61,40.06,0.96,1.26,1.22,1.94,1.94,1.53,36.34,28.37,-25.16,-26.09,1.43,11.87,1.93,29.18,54.52,12.21,13.95,3.6,,18.98,13.67,15.81,48.46,51.54,1.54,0.7,1.94,0.27,36.44,46.1,38.77,10.02,2.54,1.26,1
12575,22,232,15.8,358,4.92,0.6,8.4,72,15.21,220,-111,109,78.03,21.97,,15.79,15.34,31.13,32.66,12.68,0.98,12.45,2.69,31.39,22.04,2.76,7.54,7.39,0.3,3.18,14.51,19.83,37.52,11.42,28.33,3.02,5.45,25.06,33.72,19.78,9.31,62.82,37.18,1.11,0.52,2.69,0.53,45.51,14.21,,8.02,7.79,0.98,1
5512,23.7,-1,-8.3,-2,-0.26,,,8,0.22,0,0,0,76.25,23.75,32.06,-8.32,-9.16,-17.48,,-17.48,2.5,-43.77,2.47,-99.97,-37.99,-35.96,0.49,-2.21,0.13,0.32,70.68,27.49,98.49,,,4.83,2.92,,54.96,,4.46,59.42,40.58,1.79,1.29,2.47,,96.61,6.12,,3.78,,2.5,0
10691,29.9,230,23.2,148,1.97,2.92,306.9,75,38.7,384,-420,-36,70.05,29.95,5.34,23.2,-8.39,14.81,1.36,14.96,0.14,2.16,2.36,5.07,4.13,55.86,42.37,-3.66,-0.25,0.37,,0.41,0.78,97.53,1.66,0.12,3.17,,3.29,51.6,2.8,57.69,42.31,0.24,0.11,2.36,1.22,,6.17,,,0.15,0.14,1
14373,70.1,1133,21.8,809,3.01,,,269,2.2,343,-164,178,29.86,70.14,34.13,21.77,-1.64,20.14,22.8,15.55,0.57,8.85,1.86,16.11,15.29,61.23,3.16,3.43,0.22,7.88,7.71,4.88,29.19,1.21,1.36,2.81,,14.66,17.63,5.04,23.66,46.32,53.68,1.66,0.93,1.86,0.09,42.78,54.42,181.67,8.53,45.34,0.57,0
9489,28.1,57720,13.2,32580,7.37,2.46,31.3,4419,39.04,44914,-33669,11245,71.94,28.06,2.94,13.17,,13.17,42.04,7.43,1.29,9.57,1.99,19.17,17.42,-9.13,7.68,2.57,0.35,1.34,9.56,1.55,17.1,70.26,12.64,8.92,,4.04,20.68,1.99,27.16,49.83,50.17,0.83,0.53,1.99,0.04,22.64,37.45,2.94,16.12,1.86,1.29,0
14040,30.7,527,4.3,-774,-2.22,0.23,,316,9.64,2072,-1244,828,69.27,30.73,8.91,4.27,-11.35,-7.08,,-5.68,0.39,-2.22,14.87,-29.53,1.57,-15.83,10.07,6.7,-1.07,6.51,3.84,7.06,21.07,59.01,11.04,2.95,2.51,8.97,14.44,,78.84,93.28,6.72,1.46,0.72,14.87,8.82,34.33,37.63,47.1,10.63,0.67,0.39,0
11092,20.5,214,3,117,1.77,3.12,98.1,66,13.44,723,-223,499,79.45,20.55,13.01,2.98,-4.33,-1.35,17.88,1.01,1.56,1.58,12.87,19.16,8.01,10.72,3.12,6.96,4.25,6.91,26.62,2.95,44.16,19.84,8.12,16.97,9.45,1.9,30.99,44.89,16.35,92.23,7.77,1.43,1.08,12.87,5.77,60.81,49.18,33.55,6,7.88,1.56,1
13386,60.6,959,12.7,432,1,1.03,,434,8.06,1928,-1414,514,39.4,60.6,,12.74,-3.63,9.11,37.03,5.74,0.35,2,6.31,12.48,5.77,1.92,18.78,6.83,1.19,5.93,5.06,0.97,13.39,56.38,26.28,3.01,0.49,4.96,14.11,34.5,35.54,84.15,15.85,0.94,0.78,6.31,2.18,32.32,70.14,2.72,11.29,0.63,0.35,1
5196,54,183,15,69,1.76,1.44,82,39,28.02,148,-473,-325,46.48,53.52,,15.04,-8.17,6.87,27.37,5.25,0.37,1.95,3.37,6.29,5.6,2.97,38.75,-26.64,-4.73,2.4,8.86,3.05,18.08,67.23,5.02,7.52,4.59,2.24,21.22,31.96,17.18,70.36,29.64,0.85,0.53,3.37,1.08,84.22,148.1,12.74,4.33,0.56,0.37,0
6224,32.4,17,5.6,16,0.64,0.24,24,25,12.03,12,-1,11,67.59,32.41,15.07,5.61,0.14,5.75,11.58,5.09,0.85,4.32,1.24,5.56,5.42,-4.25,0.46,3.5,0.69,29.04,11.59,3.93,67.43,10.23,0.26,5.15,7.72,0.78,14.34,,5.17,19.52,80.48,4.7,2.83,1.24,,64.22,32.18,159.55,5.68,8.05,0.85,0
3994,17.7,615,6.6,244,0.28,0.41,143.5,858,4.53,909,-607,302,82.31,17.69,6.54,6.65,-0.87,5.78,52.17,2.64,0.78,2.07,3.19,6.7,6.39,-11.19,6.56,3.26,1.24,31.71,16.97,3.18,54.38,13.94,3.58,17.23,,36.78,55.81,9.85,2.98,68.65,31.35,0.97,0.87,3.19,0.31,69.98,107.55,-22.62,5.22,6.11,0.78,1
10467,-1.8,-953,-26.5,-1347,-2.06,0.08,694.2,655,2.82,63,-43,19,101.83,-1.83,15.94,-26.49,-1.06,-27.55,,-34.07,1.57,-53.54,,-262.32,-96.58,-7.77,1.21,0.55,-0.01,8.37,6.6,16.56,32.94,1.73,35.64,4.49,,32.16,39.18,33.88,30,103.06,-3.06,0.84,0.45,,,16.5,12.24,7.91,22.13,36.76,1.57,0
6137,11.9,331,4.4,219,1.02,,,215,6.79,370,-196,174,88.11,11.89,5.4,4.39,-0.33,4.06,28.72,2.48,1.46,3.61,5.39,19.72,13.01,24.28,2.6,2.31,0.79,18.61,22.09,2,57.47,24.22,8.88,17.76,6.69,0.17,28.14,15.66,23.45,67.26,32.74,2.04,1.45,5.39,0.84,52.21,46.9,45.97,6.99,5.76,1.46,1
4631,44.5,42,14.4,25,0.71,,,36,3.31,35,-5,30,55.54,44.46,24.07,14.43,-0.6,13.82,37.21,8.68,1.08,9.37,2.47,20.76,20.76,-0.57,1.71,10.54,1.21,0.81,31,5.47,37.29,13.2,2.12,0.99,7.36,38.86,47.21,,12.28,59.49,40.51,0.79,0.67,2.47,,103.13,7.32,,3.54,8.18,1.08,0
1960,67.9,3,3.2,3,0.08,,,40,4.69,14,-6,8,32.07,67.93,46.88,3.21,0.53,3.74,21.72,2.93,0.61,1.79,1.12,2.05,2.31,39.24,5.42,7.84,2.68,56.2,5.07,0.76,67.37,5.78,1.75,2.11,3.3,1.23,6.85,1.34,2.28,10.47,89.53,9.84,8.95,1.12,0.01,39.93,43.18,95.33,9.14,8.28,0.61,1
476,100,2605,19.3,-95,-0.14,,,678,4.72,2357,-2425,-68,,100,2.8,19.27,-11.76,7.51,66.89,-0.7,0.41,-0.29,10.89,-3.06,3.94,10.48,17.94,-0.5,0.72,5.97,6.59,10.24,24.2,58.11,12.12,3.11,8.84,,15.91,48.27,26.64,90.82,9.18,1.52,0.79,10.89,5.26,56.05,,,6.51,0.7,0.41,0
